date,state,deaths
3/18/2020 12:00:00 AM,alabama,57
3/18/2020 12:00:00 AM,alabama,1
3/18/2020 12:00:00 AM,alabama,2
3/18/2020 12:00:00 AM,alabama,1
3/18/2020 12:00:00 AM,alabama,1
3/18/2020 12:00:00 AM,alabama,1
3/18/2020 12:00:00 AM,alabama,1
3/18/2020 12:00:00 AM,alabama,1
3/18/2020 12:00:00 AM,alabama,4
3/18/2020 12:00:00 AM,alabama,1
3/18/2020 12:00:00 AM,alabama,2
3/18/2020 12:00:00 AM,alabama,3
3/18/2020 12:00:00 AM,alabama,20
3/18/2020 12:00:00 AM,alabama,1
3/18/2020 12:00:00 AM,alabama,1
3/18/2020 12:00:00 AM,alabama,2
3/18/2020 12:00:00 AM,alabama,3
3/18/2020 12:00:00 AM,alabama,6
3/18/2020 12:00:00 AM,alabama,1
3/18/2020 12:00:00 AM,alabama,2
3/18/2020 12:00:00 AM,alabama,1
3/18/2020 12:00:00 AM,alabama,2
3/18/2020 12:00:00 AM,alabama,1
3/18/2020 12:00:00 AM,alabama,1
3/18/2020 12:00:00 AM,alabama,1
3/18/2020 12:00:00 AM,alabama,2
3/18/2020 12:00:00 AM,alabama,1
3/18/2020 12:00:00 AM,alabama,1
3/18/2020 12:00:00 AM,alabama,1
3/18/2020 12:00:00 AM,alabama,1
3/18/2020 12:00:00 AM,alabama,1
3/18/2020 12:00:00 AM,alabama,6
3/18/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,8
3/19/2020 12:00:00 AM,alabama,3
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,2
3/19/2020 12:00:00 AM,alabama,4
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,2
3/19/2020 12:00:00 AM,alabama,4
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,2
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,3
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,2
3/19/2020 12:00:00 AM,alabama,3
3/19/2020 12:00:00 AM,alabama,6
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,2
3/19/2020 12:00:00 AM,alabama,3
3/19/2020 12:00:00 AM,alabama,22
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,2
3/19/2020 12:00:00 AM,alabama,6
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,2
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,3
3/19/2020 12:00:00 AM,alabama,6
3/19/2020 12:00:00 AM,alabama,61
3/19/2020 12:00:00 AM,alabama,1
3/19/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,3
3/20/2020 12:00:00 AM,alabama,7
3/20/2020 12:00:00 AM,alabama,68
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,2
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,3
3/20/2020 12:00:00 AM,alabama,7
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,3
3/20/2020 12:00:00 AM,alabama,4
3/20/2020 12:00:00 AM,alabama,7
3/20/2020 12:00:00 AM,alabama,43
3/20/2020 12:00:00 AM,alabama,2
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,2
3/20/2020 12:00:00 AM,alabama,3
3/20/2020 12:00:00 AM,alabama,4
3/20/2020 12:00:00 AM,alabama,8
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,3
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,2
3/20/2020 12:00:00 AM,alabama,4
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,3
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,2
3/20/2020 12:00:00 AM,alabama,6
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,3
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,8
3/20/2020 12:00:00 AM,alabama,1
3/20/2020 12:00:00 AM,alabama,2
3/20/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,2
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,2
3/21/2020 12:00:00 AM,alabama,13
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,4
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,2
3/21/2020 12:00:00 AM,alabama,3
3/21/2020 12:00:00 AM,alabama,5
3/21/2020 12:00:00 AM,alabama,6
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,4
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,4
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,2
3/21/2020 12:00:00 AM,alabama,3
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,3
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,2
3/21/2020 12:00:00 AM,alabama,3
3/21/2020 12:00:00 AM,alabama,4
3/21/2020 12:00:00 AM,alabama,5
3/21/2020 12:00:00 AM,alabama,8
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,2
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,3
3/21/2020 12:00:00 AM,alabama,7
3/21/2020 12:00:00 AM,alabama,9
3/21/2020 12:00:00 AM,alabama,60
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,2
